VAR1,VAR2,VAR3,VAR4,VAR5,VAR6,VAR7,VAR8,VAR9,VAR10,VAR11,VAR12,VAR13,VAR14,VAR15,VAR16,VAR17,VAR18,VAR19,VAR20
529,828.2352941,0.555555556,607.1428571,689.0997866,9.090909091,0.661383838,197.0738161,99.2894452,58.63254762,23.96689748,,7.1,1,17.33333333,1.023225363,987.45,0,0,149.595525
530,905.8823529,0.116733333,464.2857143,612.5533736,13.63636364,0.571073564,196.9359131,52.168668,58.63254762,1.923034278,,,1,,0.95931523,1000,0,0,130.6678141
531,951.7647059,0.111111111,35.71428571,613.043562,9.090909091,0.658866865,197.1146336,,58.63254762,1.272321057,200.1668057,20,1,20,1.047146592,,1,0,108.6041308
532,937.6470588,0.01,35.71428571,626.4414601,8.636363636,1.090905429,198.1891367,,58.63254762,0.530133774,10.00834028,5.333333333,2,4.666666667,1.205815215,,0,0,96.60068847
533,927.0588235,0.027777778,71.42857143,612.0246705,,0.747659078,196.9485525,107.1051202,58.63254762,0.155228713,48.3736447,3.436666667,3,3.436666667,0.960507475,,1,1,106.3098107
534,797.6470588,0.083333333,857.1428571,611.5747476,3.909090909,,,,47.89968639,,15.01251043,,1,,,,0,0,201.1032702
535,977.6470588,0.055555556,71.42857143,626.0423068,22.72727273,2.305221293,200.5352499,,56.88201795,0.735950416,80.06672227,3.333333333,3,3.333333333,2.699595809,,0,1,130.0361446
536,989.4117647,,,652.7890842,6.590909091,1.309581316,198.4664695,,58.63254762,,190.1584654,,1,,1.418861274,,1,0,110.5542169
537,957.6470588,0.027777778,35.71428571,632.3657365,11.36363636,1.376307948,198.7346053,,58.63254762,0.099096902,40.03336113,8.666666667,2,8.666666667,1.707571477,,0,0,100.6781411
538,930.5882353,0.388888889,107.1428571,611.6500265,4.090909091,0.628340961,197.0633126,,48.22167222,2.252202307,,5.333333333,2,5.333333333,0.997051238,107.69,0,1,111.7831325
539,996.4705882,0.138888889,,611.5747476,181.8181818,2.581884224,200.703856,22.08666116,,,,,2,,2.074859323,,0,1,115.4182444
540,895.2941176,0.083333333,107.1428571,611.5747476,3.909090909,,,,47.89968639,0.02217553,130.1084237,10,2,10,,,1,0,107.2289157
541,1000,1.944444444,35.71428571,628.9956916,6.636363636,1.568736428,199.0221626,,58.63254762,2.509299863,210.175146,13.33333333,2,13.33333333,1.856233662,,2,0,117.1686747
542,965.8823529,0.044444444,428.5714286,643.2934355,13.63636364,2.12746143,200.235912,,58.63254762,12.00181285,,6.666666667,1,6.666666667,2.156689981,,0,0,128.8881239
543,801.1764706,0.111111111,428.5714286,611.5747476,2.727272727,0.559709593,196.9112949,9.01347958,47.89968639,,,,1,,0.95931523,,0,0,143.3253012
544,889.4117647,0.277777778,392.8571429,645.5377979,13.63636364,1.160267185,197.9314236,,58.38676509,0.3825279,60.0500417,3.666666667,6,3.666666667,1.328608575,1000,0,1,90.88640275
545,,0.388888889,964.2857143,656.1591291,3.909090909,1.372040193,199.9769364,18.43335715,58.63254762,11.30189767,0.834028357,5,1,5.2,1.008718397,979.64,0,0,189.4561102
546,905.8823529,0.011111111,,611.5747476,4.545454545,0.559709593,196.9112949,22.08666116,47.89968639,1.380426768,50.04170142,11.46666667,1,11.46666667,0.95931523,,0,1,101.3115318
547,949.4117647,0.555555556,71.42857143,611.5747476,9.090909091,0.741747952,197.2814634,22.08666116,,3.340189268,,26,1,26,1.127885016,,0,1,116.7951807
548,925.8823529,0.194444444,35.71428571,614.0256894,22.72727273,0.614574588,197.0140395,,58.63254762,1.84264798,10.00834028,13.33333333,1,13.33333333,1.008249921,,0,0,99.74182444
549,860,0.416666667,107.1428571,669.4432336,13.63636364,1.18626755,202.006294,,58.63254762,0.446975535,,5,1,5,1.529558477,1000,1,0,370.8020654
550,935.2941176,0.083333333,,629.1760109,7.727272727,1.241136125,198.0477471,,58.63254762,4.880695646,,17.66666667,1,14,1.405780791,,1,0,242.4819277
551,984.7058824,0.161111111,,636.5288362,,2.526009575,201.0439087,,58.63254762,5.557049324,,10,2,10,2.044942654,977.43,0,0,112.3545611
552,902.3529412,1.666666667,,640.9440327,9.090909091,2.580051094,200.2728026,,58.63254762,0.173246331,,7.212,1,7.212,2.190530795,,0,0,135.7039587
553,936.4705882,0.111111111,71.42857143,621.9474833,18.18181818,1.681112283,198.3681948,,58.63254762,1.463585007,30.02502085,13.33333333,2,13.33333333,1.747773564,,1,0,130.7951807
554,935.2941176,0.138888889,35.71428571,611.5747476,2.727272727,0.559709593,196.9112949,22.08666116,47.89968639,1.804533787,,6.666666667,1,6.666666667,0.95931523,,0,0,138.1944923
555,895.2941176,0.833333333,178.5714286,667.2829035,5.181818182,1.12637577,198.2192745,,58.63254762,0.50102839,15.01251043,1.666666667,1,1.666666667,1.513701353,1000,0,0,309.3149742
556,936.4705882,0.833333333,,634.0551357,11.36363636,1.31837819,198.4664181,73.44253319,58.63254762,10.42457825,130.1084237,11.6,1,16.66666667,1.517009636,586.12,0,0,122.4285714
557,943.5294118,0.055555556,35.71428571,611.5747476,2.727272727,1.264809275,198.7681122,,,1.291031661,100.0834028,10.66666667,1,10.66666667,1.542717917,,0,1,245.939759
558,831.7647059,0.277777778,178.5714286,611.5747476,,1.004526359,197.8466104,6.292751999,,2.875196115,,22,1,22,1.431131135,1000,0,1,117.4922547
559,925.8823529,0.022222222,,619.0868841,10,0.738203424,197.2734555,5.710961195,58.63254762,,,,1,,1.109964491,,0,0,312.383821
560,1000,1.666666667,,611.9563942,18.18181818,0.583160762,196.9439503,30.88196919,58.63254762,0.726248621,,8,2,8,0.982562695,,0,0,99.71084337
561,891.7647059,0.077777778,464.2857143,617.4867693,6.363636364,0.822266019,197.6548908,,58.63254762,,30.02502085,,1,,1.161094177,,0,0,77.28915663
562,877.6470588,0.888888889,142.8571429,624.7415569,5.454545455,0.766953483,197.3750111,,58.63254762,0.28758891,400.3336113,8,1,8,1.061390369,,0,0,96.04130809
563,905.8823529,0.027777778,35.71428571,618.1817864,9.090909091,0.903618305,197.6037387,,58.63254762,0.034649266,5.004170142,7.733333333,1,7.733333333,1.144813318,,1,0,132.2598967
564,984.7058824,0.111111111,35.71428571,629.1392468,18.18181818,1.982153689,199.893694,,58.63254762,4.864756984,70.05838198,,2,17.66666667,1.983527551,803.56,2,0,309.2736661
565,830.5882353,0.166666667,285.7142857,611.5747476,22.72736364,5.23471629,208.2792015,22.08666116,,0.477466889,,33.33333333,1,33.33333333,3.106485672,,0,1,238.1480207
566,829.4117647,0.2,214.2857143,679.4308213,22.72727273,1.528468443,199.5666037,160.9592704,58.63254762,,,,1,,1.920938626,,0,0,161.1428571
567,995.2941176,0.166666667,,625.532861,,1.296502366,198.3742943,,58.63254762,0.480931816,218.5154295,20,1,20,1.659984312,,0,0,144.7366609
568,817.6470588,0.388888889,500,623.6368825,8.181818182,2.768061445,200.8257579,19.64399536,58.63254762,26.34314416,,4.2,2,17.8,2.084360439,859.92,1,0,65.00172117
569,,0.138888889,321.4285714,632.2676989,11.36363636,1.450904148,199.0803097,,58.63254762,1.726226445,0.834028357,7.733333333,1,7.733333333,1.675996718,,0,0,80.63683305
570,878.8235294,0.027777778,178.5714286,611.5747476,3.909090909,1.246438595,197.4593031,5.364453437,47.89968639,,,,4,,1.627922654,,0,1,114.5972461
571,962.3529412,0.055555556,250,625.4033112,4.818181818,0.759560099,197.1374168,1.048079021,58.63254762,2.530089423,,,1,13.33333333,1.113235928,1000,0,0,100.0068847
572,844.7058824,0.055555556,571.4285714,616.049467,18.18181818,0.794235607,197.3428327,,58.63254762,,130.1084237,,1,,1.055308076,,0,0,100.5886403
573,964.7058824,1.944444444,,611.5747476,22.72727273,4.044993721,203.7657762,22.08666116,,,130.1084237,,1,,3.140244898,,0,1,105.373494
574,977.6470588,0.222222222,,616.8372697,,1.46972953,197.4629437,,58.63254762,,,,1,,1.85648106,,0,0,336.8554217
575,,0.027777778,250,696.0797186,3.090909091,1.749453644,199.8637837,,58.63254762,,10.00834028,,1,,1.914150987,,1,0,107.5593804
576,955.2941176,0.388888889,35.71428571,611.5747476,9.090909091,3.310789527,201.9500039,22.08666116,,90.21213667,200.1668057,133.3333333,2,133.3333333,2.583029495,1000,0,1,441.7280551
577,932.9411765,,,611.5747476,4.545454545,0.559709593,196.9112949,22.08666116,47.89968639,,88.40700584,,1,,0.95931523,,0,0,120.0688468
578,887.0588235,0.055555556,71.42857143,611.5747476,18.09090909,2.182082962,200.0191118,22.08666116,,,200.1668057,,1,,2.729715134,,0,1,176.1841652
579,821.1764706,,71.42857143,618.1537756,,1.223452869,197.7718016,,58.63254762,,690.5754796,,2,,1.3695318,,0,0,103.8227194
580,960,0.166666667,,611.5747476,18.18181818,0.559709593,196.9112949,22.08666116,47.89968639,1.933429058,40.03336113,10,0,10,0.95931523,,0,0,117.0189329
581,940,0.055555556,71.42857143,616.6254383,9.090909091,1.256058945,198.0991855,,50.13856124,0.381834914,,5.333333333,2,2,1.503147483,,0,1,163.6385542
582,841.1764706,0.055555556,607.1428571,615.6030455,9.090909091,0.689113503,197.2406753,,58.63254762,10.29291104,40.03336113,5.666666667,1,6.666666667,1.044127816,1000,1,0,88.5060241
583,942.3529412,0.138888889,,637.7735645,68.18181818,3.838258238,201.1840211,0.63740316,58.63254762,2.71580949,210.175146,,2,,2.372870618,973.21,0,0,214.2857143
584,941.1764706,5.555555556,,611.5747476,27.27272727,4.506913729,205.1128191,22.08666116,,1.846805892,,12,1,12,3.177830888,,1,1,453.0740103
585,957.6470588,0.055555556,35.71428571,623.5703569,5.454545455,1.313372887,198.1685848,,58.63254762,,10.00834028,,1,,1.270509651,,0,0,109.5817556
586,984.7058824,1.944444444,71.42857143,624.2916341,16.36363636,1.274941612,198.2441863,,58.63254762,1.232127908,30.02502085,9,1,9,1.39201865,,1,0,125.0791738
587,902.3529412,26.66666667,,612.5953898,36.36363636,0.682400382,197.0943826,68.01818952,58.63254762,7.700452935,,16.66666667,1,16.66666667,1.015785016,,1,0,106.1222031
588,980,0.388888889,35.71428571,613.1083369,,0.827668739,197.2905356,99.55039549,58.63254762,16.22278647,218.5154295,83.33333333,1,83.33333333,1.081576949,,0,0,111.5972461
589,955.2941176,0.166666667,,615.0883477,22.72736364,0.816043404,197.1631507,69.36999756,58.63254762,0.338869824,,33.33333333,1,33.33333333,1.120123578,,0,0,118.0430293
590,920,0.138888889,107.1428571,617.413241,22.72736364,0.719700272,197.2295626,3.991256026,58.63254762,13.12098415,130.1084237,10,1,12.6,1.081392717,722.67,0,0,136.9535284
591,816.4705882,0.111111111,607.1428571,675.1031584,18.18181818,3.095400384,204.0495094,,58.63254762,,50.04170142,,2,,3.0833119,,0,0,82.27022375
592,888.2352941,1.086888889,71.42857143,638.6191394,22.72736364,3.399599642,202.5807921,,58.63254762,16.28654112,,40,1,40,2.859425095,,0,0,168.0034423
593,957.6470588,0.222222222,71.42857143,611.5747476,9.090909091,1.336165275,199.0423181,22.08666116,,1.776121389,,8,1,8,1.635889379,1000,0,1,393.0550775
594,907.0588235,0.138888889,35.71428571,619.7573918,22.72736364,0.978064131,197.7689537,100.4102481,58.63254762,0.039500164,80.06672227,21.33333333,1,21.33333333,1.266846063,,0,0,117.7280551
595,851.7647059,0.255555556,71.42857143,642.9415503,15.45454545,2.640687583,201.1985028,,58.63254762,0.194035891,30.02502085,7,2,7,2.54457235,,0,0,135.4165232
596,956.4705882,0.083333333,,639.273891,18.18181818,1.631743096,199.6403261,,58.63254762,0.59735335,20.01668057,16.66666667,1,16.66666667,1.67626517,,1,0,130.464716
597,865.8823529,0.166666667,928.5714286,653.2477605,18.18181818,0.611921563,198.658512,,58.63254762,20.43197933,130.1084237,3.333333333,1,8.666666667,0.973440572,908.12,0,0,189.6574871
598,958.8235294,0.005555556,,631.0404773,2.727272727,0.701866643,197.2214152,,58.63254762,0.172553346,,5.333333333,1,5.333333333,1.0639433,666.67,0,0,105.626506
599,951.7647059,0.044444444,285.7142857,624.2583713,,0.673288439,197.3898892,232.459649,58.63254762,,,,1,,0.990547843,,1,0,99.66437177
600,875.2941176,1.111111111,178.5714286,625.5153543,,1.092663371,198.1504184,,58.63254762,0.080386298,218.5154295,12,2,12,1.197095771,,1,0,608.939759
601,918.8235294,0.388888889,250,611.5747476,,7.53396201,216.0357117,22.08666116,,0.665958898,8.34028357,16.66666667,1,16.66666667,3.166113724,,1,0,106.524957
602,845.8823529,0.011111111,214.2857143,620.5434438,0.909090909,0.799777959,197.4752969,106.570386,58.63254762,0.097710931,100.0834028,3,1,3,1.166910649,,0,0,89.09810671
603,944.7058824,0.027777778,285.7142857,619.039616,11.36363636,2.599742916,198.318907,,57.37358299,,5.004170142,,3,,2.458935983,,0,1,99.8141136
604,863.5294118,0.217777778,607.1428571,651.8472223,14.18181818,0.691215157,201.9430823,1.775317525,58.63254762,26.36046879,,12,2,12,1.027260047,999.26,0,0,148.7762478
605,950.5882353,0.083333333,35.71428571,619.0466187,18.18181818,0.900686013,197.5848236,81.47210185,58.63254762,4.990187328,210.175146,13.33333333,2,33.33333333,1.41825594,703.1,1,0,117.8123924
606,849.4117647,0.555555556,535.7142857,614.4686096,9.090909091,2.26854796,197.5690941,53.1226338,58.63254762,0.001385971,200.1668057,8.666666667,2,8.666666667,2.155363509,,0,0,312.1222031
607,908.2352941,0.166666667,35.71428571,618.9345756,13.63636364,1.016201818,198.1457208,,58.63254762,0.717932797,110.0917431,8,2,8,1.256892263,179.54,1,0,99.38726334
608,955.2941176,,,611.5747476,22.72727273,1.559850046,203.3463346,57.65717977,,,20.85070892,,1,,1.829556847,,1,0,135.3907057
609,915.2941176,0.138888889,357.1428571,611.5747476,5.454545455,1.350912659,198.8623131,4.76555114,,0.194035891,190.1584654,7,1,7,1.471017396,,0,1,139.5972461
610,917.6470588,0.833333333,178.5714286,648.9060922,22.72736364,3.377011333,202.7263874,,58.35671308,8.05110351,180.1501251,10,3,10,3.301219055,987.95,0,1,112.5920826
611,907.0588235,0.166666667,,639.2913977,4.545454545,1.773133955,199.177388,,58.63254762,0.009008809,130.1084237,2,1,2,1.822785,,0,0,108.253012
612,870.5882353,,,611.5747476,11.36363636,0.560089108,196.9112949,22.03104881,47.89968639,,40.03336113,,1,,0.95931523,,0,0,121.7831325
613,854.1176471,0.083333333,178.5714286,625.3665471,5.181818182,0.642286351,197.0732069,10.40378848,58.63254762,,15.01251043,,1,,0.996127445,,0,0,519.5318417
614,883.5294118,,71.42857143,613.9066436,6.818181818,0.610861785,197.0579618,72.09928089,58.63254762,,300.2502085,,1,,1.018487965,,2,0,103.2048193
615,960,0.055555556,,640.4188309,6.545454545,0.855190745,197.5159675,,58.63254762,3.50442679,,16.66666667,1,16.66666667,1.160120378,540.44,1,0,159.5421687
616,874.1176471,,,622.5619694,9.090909091,0.747476481,197.1416152,16.30725399,58.63254762,,60.0500417,,1,,0.968526837,,0,0,132.3166954
617,905.8823529,0.027777778,71.42857143,636.9192362,13.63636364,1.719504174,199.4083543,,58.63254762,10.95263307,130.1084237,6.666666667,1,6.666666667,1.89412232,980.2,1,0,114.4578313
618,881.1764706,0.044444444,178.5714286,625.6168933,9.090909091,0.840160515,198.8305385,,58.63254762,16.9344824,,7.666666667,1,7.666666667,1.038271866,1000,0,0,113.0550775
619,930.5882353,1.944444444,35.71428571,614.4318454,8.181818182,0.750713101,197.2348106,,58.63254762,0.491326596,180.1501251,26.66666667,1,26.66666667,1.088943603,,1,0,102.1222031
620,,1.555555556,214.2857143,675.3465019,3.636363636,1.654775366,201.3764012,140.6094259,58.63254762,2.026982077,10.00834028,3.733333333,1,3.733333333,2.106860448,,1,0,107.7177281
621,929.4117647,0.833333333,35.71428571,622.5094493,9.727272727,0.997763113,197.9657378,,58.63254762,,,,1,,1.240137665,,1,0,268.9500861
622,935.2941176,0.388888889,142.8571429,665.6897913,22.72736364,224.722562,296.4397462,,58.63254762,3.108039184,15.01251043,8.666666667,2,8.666666667,187.7778112,,0,0,105.3253012
623,954.1176471,0.833333333,142.8571429,611.5747476,3.636363636,0.697906796,196.9112949,20.90169019,47.89968639,3.25980297,300.2502085,6.666666667,2,6.666666667,0.95931523,721.09,0,1,96.04130809
624,941.1764706,,,611.5747476,13.63636364,5.639988298,205.9733185,,,,88.40700584,,1,,3.334249248,,1,1,269.4216867
625,945.8823529,0.055555556,214.2857143,611.5747476,6.818181818,0.627685761,196.9666014,22.08666116,,3.062302153,140.116764,8,1,8,0.975630303,990.95,0,1,85.16695353
626,1000,4.166666667,,611.5747476,68.18181818,0.697487898,197.2505108,22.08666116,,3.350584048,210.175146,10,0,10,1.060003364,,0,1,114.827883
627,869.4117647,2.222222222,285.7142857,611.5747476,18.54545455,2.016360173,199.7854517,22.08666116,,,170.1417848,,1,,2.043508275,,0,1,705.3924269
628,865.8823529,0.388888889,571.4285714,681.4528483,23.63636364,28.18030695,274.1150437,,48.10361075,18.30104946,,20.33333333,5,20.33333333,21.83492864,1000,1,1,188.2254733
629,902.3529412,0.388888889,428.5714286,614.7574706,18.18181818,0.921688236,197.1568897,5.398676426,58.63254762,29.76302674,,20,3,20,1.22542278,999.77,0,0,369.2908778
630,918.8235294,0.222222222,107.1428571,611.5747476,6.818181818,5.246692498,205.1071967,4.675715795,,6.146779836,15.01251043,4.533333333,2,7.266666667,2.421094699,220.74,0,1,532.9604131
631,856.4705882,0.833333333,250,611.5747476,9.090909091,0.737691436,196.9950511,22.08666116,,,,,1,,0.994927305,,0,1,94.68330465
632,980,0.083333333,,632.3132164,8.181818182,1.296373474,198.2764527,,58.63254762,3.543233968,0.834028357,6.666666667,1,12,1.284163885,778.02,0,0,121.3321859
633,916.4705882,0.138888889,35.71428571,617.311702,13.63636364,1.262206374,198.1379552,64.61300217,58.63254762,8.401754084,50.04170142,21.33333333,3,21.33333333,1.035024116,653.66,0,0,226.7452668
634,887.0588235,0.027777778,35.71428571,621.1106618,,0.799312516,197.5110571,71.22659468,58.63254762,0.211360524,48.3736447,6.666666667,1,6.666666667,1.135446429,,0,0,109.6936317
635,952.9411765,0.388888889,35.71428571,626.121087,3.909090909,0.809648932,197.429679,,58.63254762,1.105311594,180.1501251,7.333333333,1,7.333333333,1.140815481,,0,0,113.3528399
636,914.1176471,1.944444444,35.71428571,634.8884559,22.72727273,2.753869012,200.9090517,197.0046329,58.63254762,11.98587419,,20.6,2,20.6,2.311808188,399.69,1,0,110.2667814
637,897.6470588,0.027777778,35.71428571,633.288341,2.727272727,1.578625303,199.0780417,,58.63254762,,40.03336113,,2,,1.640447809,,4,0,204.6024096
638,894.1176471,0.833333333,,611.5747476,13.63636364,0.672669042,197.0919972,22.08666116,,1.837797083,80.06672227,17.86666667,1,17.86666667,1.002799281,,0,1,362.4956971
639,936.4705882,1.944444444,,629.1252414,2.363636364,1.24551845,198.2913308,,57.9145192,1.719296592,110.0917431,11.66666667,2,11.66666667,1.509227144,783.56,0,1,107.989673
640,907.0588235,0.166666667,321.4285714,611.6832893,2.727272727,0.560504427,196.9126674,21.80859938,58.63254762,1.452497242,80.06672227,5.666666667,1,5.333333333,0.95931523,892.18,0,0,83.38554217
641,1000,0.083333333,,613.8506221,,0.639543818,197.0687075,,58.63254762,,218.5154295,,1,,1.034147698,,0,0,107.7005164
642,925.8823529,,,611.5747476,,0.657850051,197.105899,14.77149738,,,,,1,,1.098873716,,1,1,292.4733219
643,970.5882353,0.833333333,,615.182884,1.818181818,0.733305531,197.2818817,,58.63254762,,70.05838198,,2,,1.103892726,,0,0,106.6609294
644,844.7058824,3.333333333,428.5714286,625.4803408,22.72727273,35.12502164,265.0863728,,48.43418288,,93.41117598,,4,,21.20005149,,1,1,153.1170396
645,937.6470588,0.027777778,428.5714286,619.9149523,5.181818182,0.889590567,197.6876197,,58.63254762,0.854450906,15.01251043,6.666666667,3,13.16666667,1.334848781,592.86,0,0,102.6729776
646,949.4117647,,71.42857143,611.5747476,0.454545455,0.559709593,196.926584,22.08666116,,0.83019642,40.03336113,7.333333333,1,7.333333333,0.95931523,,0,1,96.83648881
